DATASET=TINY,TYPE=WITHOUT_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
110,140,15.108000000000002,12.413636363636366,36.80034773969199%,6.2272727272727275,[102.0, 148.66666666666666],566.8
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,48.852459016393446%|,8.65|,7.699999999999999|,['F2', 'F3']|,[45, 165, 156, 16]|
DENIED|,208|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F4', 'F2']|,src=6|, dest=10|
DENIED|,209|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=41|, dest=3|
DENIED|,210|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=8|, dest=10|
DENIED|,211|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F5', 'F1']|,src=37|, dest=19|
DENIED|,212|,NONE|,NONE|,0|,0|,['F2']|,src=36|, dest=14|
DENIED|,213|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F4', 'F5', 'F3']|,src=21|, dest=3|
DENIED|,214|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F5']|,src=2|, dest=45|
DENIED|,215|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=37|, dest=41|
DENIED|,216|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4', 'F1']|,src=23|, dest=13|
DENIED|,217|,NONE|,NONE|,0|,0|,['F3', 'F5']|,src=39|, dest=31|
DENIED|,218|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F4', 'F5']|,src=21|, dest=3|
DENIED|,219|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=7|, dest=29|
DENIED|,220|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F2', 'F1']|,src=12|, dest=36|
DENIED|,221|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F1']|,src=32|, dest=37|
DENIED|,222|,NONE|,NONE|,0|,0|,['F3', 'F4']|,src=36|, dest=39|
DENIED|,223|,NONE|,NONE|,0|,0|,['F4']|,src=27|, dest=32|
DENIED|,224|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F5']|,src=33|, dest=37|
DENIED|,225|,NONE|,NONE|,0|,0|,['F3', 'F5']|,src=7|, dest=35|
APPROVED|,226|,R226P5|,42.26229508196721%|,20.83|,14.300000000000002|,['F1', 'F2', 'F5', 'F3']|,[23, 158, 188, 168, 195, 151, 3]|
DENIED|,227|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F1']|,src=38|, dest=4|
DENIED|,228|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F5', 'F1']|,src=8|, dest=32|
DENIED|,229|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2']|,src=3|, dest=8|
APPROVED|,230|,R230P1|,25.30054644808743%|,10.299999999999999|,9.399999999999999|,['F3', 'F1', 'F2']|,[6, 152, 190, 151, 1]|
DENIED|,231|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=29|, dest=10|
DENIED|,232|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F5']|,src=24|, dest=1|
DENIED|,233|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3']|,src=32|, dest=38|
DENIED|,234|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=20|, dest=24|
DENIED|,235|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F5', 'F2', 'F1']|,src=19|, dest=6|
DENIED|,236|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F1', 'F5', 'F3']|,src=18|, dest=19|
DENIED|,237|,NONE|,NONE|,0|,0|,['F3', 'F4']|,src=41|, dest=10|
APPROVED|,238|,R238P1|,54.4808743169399%|,10.46|,9.400000000000002|,['F4', 'F2', 'F5', 'F1']|,[21, 157, 175, 153, 8]|
DENIED|,239|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F1', 'F2', 'F3']|,src=7|, dest=22|
DENIED|,240|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F5']|,src=18|, dest=12|
DENIED|,241|,NONE|,NONE|,0|,0|,['F1', 'F2']|,src=33|, dest=29|
APPROVED|,242|,R242P2|,51.901639344262286%|,19.98|,14.3|,['F3', 'F2', 'F4', 'F1', 'F5']|,[13, 155, 172, 192, 186, 153, 8]|
DENIED|,243|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F1']|,src=19|, dest=28|
DENIED|,244|,NONE|,NONE|,0|,0|,['F1', 'F4']|,src=39|, dest=15|
DENIED|,245|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F4']|,src=4|, dest=41|
DENIED|,246|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F1', 'F4']|,src=39|, dest=5|
DENIED|,247|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F1']|,src=45|, dest=21|
DENIED|,248|,NONE|,NONE|,0|,0|,['F5']|,src=31|, dest=34|
DENIED|,249|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F5', 'F4', 'F2']|,src=8|, dest=41|
DENIED|,250|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=16|, dest=2|
