DATASET=TINY,TYPE=WITHOUT_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
93,157,11.82311827956989,9.53978494623656,33.80994309175167%,4.89247311827957,[-0.3333333333333333, 13.666666666666666],152.16666666666666
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,47.55737704918033%|,8.110000000000001|,7.8|,['F1', 'F3']|,[22, 53, 46, 3]|
DENIED|,226|,NONE|,NONE|,0|,0|,['F3', 'F1']|,src=12|, dest=43|
DENIED|,227|,NONE|,NONE|,0|,0|,['F1', 'F5']|,src=4|, dest=16|
DENIED|,228|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2', 'F1']|,src=19|, dest=20|
DENIED|,229|,NONE|,NONE|,0|,0|,['F5']|,src=14|, dest=6|
DENIED|,230|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=8|, dest=19|
DENIED|,231|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F3', 'F2', 'F5']|,src=4|, dest=7|
DENIED|,232|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3']|,src=11|, dest=24|
DENIED|,233|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F4', 'F1', 'F3']|,src=16|, dest=30|
DENIED|,234|,NONE|,NONE|,0|,0|,['F1', 'F3']|,src=33|, dest=39|
DENIED|,235|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F4', 'F3']|,src=33|, dest=3|
DENIED|,236|,NONE|,NONE|,0|,0|,['F4']|,src=18|, dest=10|
DENIED|,237|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F5', 'F4']|,src=27|, dest=11|
DENIED|,238|,NONE|,NONE|,0|,0|,['F4']|,src=3|, dest=31|
DENIED|,239|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F3']|,src=10|, dest=19|
DENIED|,240|,NONE|,NONE|,0|,0|,['F3', 'F5']|,src=34|, dest=2|
DENIED|,241|,NONE|,NONE|,0|,0|,['F5', 'F2']|,src=45|, dest=34|
DENIED|,242|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=39|, dest=29|
DENIED|,243|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F1', 'F4', 'F5']|,src=10|, dest=2|
DENIED|,244|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F5']|,src=40|, dest=35|
DENIED|,245|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F2', 'F1', 'F5']|,src=44|, dest=36|
DENIED|,246|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F2']|,src=35|, dest=9|
DENIED|,247|,NONE|,NONE|,0|,0|,['F3', 'F5']|,src=2|, dest=22|
DENIED|,248|,NONE|,NONE|,0|,0|,['F4']|,src=40|, dest=23|
DENIED|,249|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3', 'F4', 'F5']|,src=24|, dest=28|
DENIED|,250|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F3', 'F4', 'F5']|,src=36|, dest=17|
