APPROVED|,219|,R219P1|,31.66586306653809%|,23.36|,19.0|,['F3', 'F4']|,[469, 80, 35, 13, 2, 3, 4, 5, 167]|
DENIED|,220|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F5']|,src=472|,dest=426|
DENIED|,221|,NONE|,NONE%|,0|,0|,['F1', 'F5', 'F4']|,src=415|,dest=561|
APPROVED|,222|,R222P1|,32.37814207650273%|,17.0|,16.2|,['F2']|,[203, 14, 15, 16, 17, 44, 98, 539]|
APPROVED|,223|,R223P1|,26.747723132969032%|,12.14|,10.4|,['F1', 'F4']|,[272, 31, 32, 74, 443]|
APPROVED|,224|,R224P3|,37.50819672131147%|,25.259999999999998|,20.8|,['F2']|,[221, 18, 4, 3, 2, 1, 11, 31, 70, 428]|
DENIED|,225|,NONE|,NONE%|,0|,0|,['F4', 'F5', 'F3', 'F2', 'F1']|,src=599|,dest=377|
DENIED|,226|,NONE|,NONE%|,0|,0|,['F3', 'F5', 'F2', 'F1', 'F4']|,src=366|,dest=558|
DENIED|,227|,NONE|,NONE%|,0|,0|,['F4', 'F3', 'F1', 'F2']|,src=304|,dest=392|
DENIED|,228|,NONE|,NONE%|,0|,0|,['F3', 'F1', 'F4', 'F2']|,src=447|,dest=429|
DENIED|,229|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F2', 'F1']|,src=430|,dest=445|
DENIED|,230|,NONE|,NONE%|,0|,0|,['F5']|,src=508|,dest=431|
APPROVED|,231|,R231P2|,29.316939890710383%|,17.04|,15.5|,['F3']|,[501, 88, 39, 15, 16, 17, 18, 222]|
DENIED|,232|,NONE|,NONE%|,0|,0|,['F1', 'F2', 'F5', 'F4']|,src=444|,dest=351|
DENIED|,233|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F1', 'F4']|,src=468|,dest=344|
DENIED|,234|,NONE|,NONE%|,0|,0|,['F2', 'F3', 'F5', 'F1']|,src=250|,dest=274|
DENIED|,235|,NONE|,NONE%|,0|,0|,['F1', 'F5']|,src=478|,dest=382|
APPROVED|,236|,R236P1|,39.97220242337848%|,21.730000000000004|,25.100000000000005|,['F2', 'F3']|,[429, 70, 30, 10, 9, 8, 7, 6, 21, 51, 112, 596]|
DENIED|,237|,NONE|,NONE%|,0|,0|,['F1', 'F4', 'F5']|,src=330|,dest=416|
DENIED|,238|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F2', 'F3']|,src=588|,dest=402|
APPROVED|,239|,R239P1|,8.2672131147541%|,6.9399999999999995|,5.6000000000000005|,['F1', 'F4']|,[546, 99, 544]|
DENIED|,240|,NONE|,NONE%|,0|,0|,['F5', 'F4', 'F2', 'F1']|,src=369|,dest=335|
DENIED|,241|,NONE|,NONE%|,0|,0|,['F4', 'F2', 'F3', 'F1']|,src=313|,dest=258|
DENIED|,242|,NONE|,NONE%|,0|,0|,['F4', 'F2', 'F5']|,src=434|,dest=168|
APPROVED|,243|,R243P1|,41.67471958584987%|,24.53|,20.5|,['F3']|,[255, 27, 9, 10, 1, 2, 14, 38, 86, 493]|
DENIED|,244|,NONE|,NONE%|,0|,0|,['F5', 'F4', 'F3', 'F2']|,src=431|,dest=521|
DENIED|,245|,NONE|,NONE%|,0|,0|,['F5', 'F2', 'F3', 'F4', 'F1']|,src=597|,dest=281|
DENIED|,246|,NONE|,NONE%|,0|,0|,['F2', 'F5', 'F1', 'F3', 'F4']|,src=352|,dest=516|
DENIED|,247|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F5', 'F1', 'F3']|,src=480|,dest=516|
APPROVED|,248|,R248P2|,27.81778058007567%|,18.35|,14.3|,['F1', 'F3']|,[201, 13, 14, 38, 39, 87, 496]|
DENIED|,249|,NONE|,NONE%|,0|,0|,['F2', 'F3', 'F5', 'F1']|,src=594|,dest=528|
DENIED|,250|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F4', 'F2']|,src=472|,dest=308|
