requestID;source;destination;{function1[r1,r2,r3], Function2[r1,r2,r3], Function3[r1,r2,r3]};RequestedBandwidth
652;1;10;['F2'];5
653;19;2;['F1', 'F2', 'F5'];5
654;3;19;['F1'];5
655;3;7;['F6', 'F3', 'F1', 'F5'];5
656;13;17;['F4', 'F3', 'F1', 'F2', 'F5'];5
657;19;20;['F6', 'F5', 'F4'];5
658;12;19;['F3'];5
659;20;15;['F5', 'F1'];5
660;7;11;['F1', 'F3', 'F6'];5
661;8;19;['F6', 'F4', 'F2'];5
662;14;18;['F4'];5
663;16;12;['F1', 'F5'];5
664;4;10;['F1', 'F2', 'F3', 'F4'];5
665;16;19;['F6', 'F3', 'F5'];5
666;5;6;['F2', 'F3', 'F5'];5
667;2;13;['F6'];5
668;2;9;['F2', 'F6'];5
669;8;15;['F1', 'F2', 'F3', 'F6', 'F4'];5
670;4;5;['F4', 'F6'];5
671;8;9;['F3'];5
672;11;2;['F3', 'F2', 'F1'];5
673;19;1;['F2', 'F1', 'F4', 'F5'];5
674;5;1;['F3', 'F5', 'F4', 'F6', 'F1'];5
675;6;3;['F6', 'F1', 'F3'];5
676;8;19;['F1', 'F2', 'F6', 'F4'];5
677;8;9;['F6', 'F3', 'F4', 'F1'];5
678;17;13;['F4', 'F3'];5
679;16;2;['F1', 'F3'];5
680;19;5;['F5'];5
681;4;2;['F5', 'F1', 'F3'];5
682;11;19;['F3', 'F1', 'F2'];5
683;5;2;['F2', 'F4', 'F1', 'F6', 'F5'];5
684;17;6;['F5', 'F4'];5
685;8;4;['F5', 'F1', 'F6', 'F3', 'F2'];5
686;14;18;['F3', 'F1', 'F6'];5
687;8;6;['F5', 'F2', 'F3'];5
688;17;14;['F3', 'F4', 'F5'];5
689;14;19;['F6', 'F2', 'F1', 'F4'];5
690;1;14;['F5'];5
691;6;5;['F5', 'F3'];5
692;20;10;['F1', 'F2', 'F4'];5
693;15;9;['F4', 'F1', 'F6', 'F2'];5
694;14;7;['F2', 'F6', 'F3'];5
695;4;7;['F6', 'F1'];5
696;18;2;['F1'];5
697;8;2;['F6', 'F3'];5
698;9;3;['F3', 'F4'];5
699;7;9;['F4', 'F2'];5
700;17;4;['F4', 'F3', 'F5'];5
701;1;18;['F2', 'F4', 'F5'];5
702;5;11;['F4', 'F1'];5
703;3;10;['F4', 'F3', 'F1'];5
704;7;9;['F5', 'F6'];5
705;3;9;['F3', 'F1'];5
706;8;11;['F6', 'F5', 'F2', 'F4', 'F3'];5
707;6;20;['F5', 'F6', 'F1'];5
708;8;2;['F1', 'F3'];5
709;12;6;['F3'];5
710;2;9;['F5', 'F3', 'F6', 'F4', 'F1'];5
711;5;13;['F6', 'F1'];5
712;13;2;['F3', 'F4', 'F5'];5
713;1;14;['F1', 'F2', 'F4'];5
714;20;6;['F1'];5
715;3;1;['F1', 'F4'];5
716;16;2;['F6', 'F5', 'F3'];5
717;11;12;['F6'];5
718;17;20;['F1'];5
719;1;4;['F1'];5
720;6;1;['F4', 'F6'];5
721;9;15;['F5', 'F6'];5
722;1;10;['F1', 'F6', 'F4'];5
723;4;5;['F3', 'F5'];5
724;18;12;['F5', 'F6'];5
725;7;15;['F3', 'F5', 'F6'];5
726;19;2;['F6', 'F5', 'F3'];5
727;17;12;['F2', 'F1', 'F3'];5
728;3;13;['F1', 'F5', 'F2'];5
729;14;16;['F6', 'F4', 'F3', 'F1'];5
730;4;2;['F5', 'F4'];5
731;18;19;['F4', 'F5', 'F2'];5
732;14;4;['F1', 'F3', 'F2'];5
733;10;18;['F3', 'F2', 'F1', 'F5'];5
734;17;20;['F4', 'F3', 'F2', 'F1'];5
735;10;1;['F4', 'F6', 'F5'];5
736;11;8;['F4', 'F2'];5
737;12;10;['F3', 'F1'];5
738;5;10;['F3', 'F4', 'F1', 'F6'];5
739;6;14;['F1', 'F2'];5
740;5;11;['F6', 'F1', 'F2'];5
741;6;13;['F4', 'F6'];5
742;10;1;['F1', 'F2', 'F5'];5
743;17;6;['F3', 'F4', 'F5'];5
744;4;8;['F5', 'F3', 'F4'];5
745;14;10;['F5', 'F3', 'F2', 'F1'];5
746;16;13;['F5'];5
747;4;16;['F6', 'F3', 'F4'];5
748;18;4;['F6', 'F3', 'F2', 'F4'];5
749;19;8;['F1', 'F4'];5
750;17;7;['F6', 'F1'];5
751;20;18;['F4', 'F3', 'F1', 'F6'];5
752;3;19;['F4', 'F2'];5
753;15;2;['F6', 'F3'];5
754;9;1;['F2', 'F1'];5
755;20;13;['F4'];5
756;6;20;['F4', 'F3'];5
757;3;2;['F2', 'F1', 'F6'];5
758;16;13;['F3', 'F1', 'F6'];5
759;4;10;['F6', 'F4'];5
760;20;4;['F1', 'F2', 'F5', 'F4'];5
761;1;19;['F3', 'F6'];5
762;14;16;['F5', 'F3', 'F6'];5
763;19;18;['F5', 'F4', 'F3', 'F6'];5
764;5;19;['F1'];5
765;5;1;['F6', 'F4', 'F5'];5
766;8;5;['F4', 'F6', 'F5'];5
767;12;17;['F6', 'F4'];5
768;5;6;['F6', 'F5', 'F2'];5
769;2;10;['F5', 'F6'];5
770;2;11;['F4', 'F1', 'F3', 'F5', 'F2'];5
771;4;5;['F6', 'F2', 'F5'];5
772;19;10;['F2', 'F5', 'F1', 'F3'];5
773;19;11;['F4', 'F5', 'F3', 'F6'];5
774;16;17;['F5', 'F4'];5
775;11;7;['F2', 'F3', 'F5', 'F4'];5
776;2;6;['F4'];5
777;15;16;['F6', 'F2', 'F1'];5
778;10;5;['F1', 'F6'];5
779;12;8;['F4', 'F6', 'F1'];5
780;15;4;['F3', 'F5', 'F2', 'F4'];5
781;9;20;['F5', 'F4', 'F1', 'F6'];5
782;5;8;['F5', 'F1', 'F3'];5
783;18;13;['F6', 'F2', 'F1', 'F3'];5
784;11;7;['F2', 'F1'];5
785;19;18;['F5', 'F1', 'F3', 'F2', 'F6'];5
786;7;15;['F1', 'F4', 'F2', 'F3'];5
787;17;7;['F6', 'F1', 'F3'];5
788;7;16;['F4', 'F1', 'F5', 'F2'];5
789;11;12;['F3', 'F2', 'F6', 'F1'];5
790;20;10;['F2', 'F5', 'F4'];5
791;19;13;['F4', 'F5', 'F3'];5
792;20;3;['F4', 'F2', 'F5', 'F1'];5
793;2;7;['F2', 'F3'];5
794;13;18;['F1', 'F3', 'F5'];5
795;11;12;['F2'];5
796;6;7;['F6', 'F3', 'F5', 'F1', 'F2'];5
797;18;1;['F2', 'F6', 'F1'];5
798;18;11;['F4', 'F1'];5
799;16;8;['F4'];5
800;20;2;['F2', 'F4', 'F1'];5
